elapsedTimeHour,elapsedTimeSec,vaisalaRH,vaisalaTemperature,vaisalaPW
21.420833,77114.9988,89.16,20.33,0.309
21.422222,77119.9992,89.26,20.33,0.309
21.423611,77124.9996,89.35,20.33,0.309
21.425,77130,89.44,20.33,0.31
21.426389,77135.0004,89.53,20.33,0.31
21.427778,77140.0008,89.61,20.33,0.31
21.429167,77145.0012,89.68,20.33,0.31
21.430556,77150.0016,89.75,20.34,0.311
21.431944,77154.9984,89.82,20.34,0.311
21.433333,77159.9988,89.89,20.34,0.311
21.434722,77164.9992,89.95,20.34,0.312
21.436111,77169.9996,90.01,20.34,0.312
21.4375,77175,90.07,20.34,0.312
21.438889,77180.0004,90.12,20.34,0.312
21.440278,77185.0008,90.17,20.34,0.312
21.441667,77190.0012,90.22,20.34,0.313
21.443056,77195.0016,90.27,20.34,0.313
21.444444,77199.9984,90.32,20.34,0.313
21.445833,77204.9988,90.36,20.34,0.313
21.447222,77209.9992,90.41,20.34,0.313
21.448611,77214.9996,90.45,20.34,0.313
21.45,77220,90.49,20.34,0.313
21.451389,77225.0004,90.54,20.34,0.314
21.452778,77230.0008,90.58,20.34,0.314
21.454167,77235.0012,90.63,20.34,0.314
21.455556,77240.0016,90.67,20.34,0.314
21.456944,77244.9984,90.71,20.34,0.314
21.458333,77249.9988,90.76,20.34,0.314
21.459722,77254.9992,90.79,20.34,0.314
21.461111,77259.9996,90.83,20.34,0.315
21.4625,77265,90.86,20.34,0.315
21.463889,77270.0004,90.89,20.34,0.315
21.465278,77275.0008,90.92,20.34,0.315
21.466667,77280.0012,90.95,20.34,0.315
21.468056,77285.0016,90.98,20.34,0.315
21.469444,77289.9984,91.01,20.33,0.315
21.470833,77294.9988,91.05,20.33,0.315
21.472222,77299.9992,91.07,20.33,0.315
21.473611,77304.9996,91.09,20.34,0.315
21.475,77310,91.12,20.33,0.315
21.476389,77315.0004,91.14,20.33,0.316
21.477778,77320.0008,91.17,20.33,0.316
21.479167,77325.0012,91.19,20.33,0.316
21.480556,77330.0016,91.21,20.33,0.316
21.481944,77334.9984,91.23,20.33,0.316
21.483333,77339.9988,91.26,20.33,0.316
21.484722,77344.9992,91.28,20.33,0.316
21.486111,77349.9996,91.3,20.33,0.316
21.4875,77355,91.32,20.33,0.316
21.488889,77360.0004,89.73,20.32,0.31
21.490278,77365.0008,81.74,20.24,0.281
21.491667,77370.0012,72.52,20.18,0.249
21.493056,77375.0016,62.78,20.1,0.214
21.494444,77379.9984,54.68,20.04,0.186
21.495833,77384.9988,47.84,19.97,0.16
21.497222,77389.9992,41.65,19.92,0.141
21.498611,77394.9996,36.9,19.88,0.124
21.5,77400,32.53,19.84,0.109
21.501389,77405.0004,29.01,19.81,0.097
21.502778,77410.0008,25.71,19.79,0.086
21.504167,77415.0012,23.04,19.77,0.077
21.505556,77420.0016,20.71,19.76,0.069
21.506944,77424.9984,18.59,19.76,0.062
21.508333,77429.9988,16.92,19.76,0.057
21.509722,77434.9992,15.44,19.76,0.052
21.511111,77439.9996,14.05,19.77,0.047
21.5125,77445,12.91,19.79,0.043
21.513889,77450.0004,11.89,19.8,0.04
21.515278,77455.0008,10.88,19.82,0.036
21.516667,77460.0012,9.99,19.83,0.034
21.518056,77465.0016,9.26,19.84,0.031
21.519444,77469.9984,8.61,19.87,0.029
21.520833,77474.9988,7.95,19.88,0.027
21.522222,77479.9992,7.39,19.9,0.025
21.523611,77484.9996,6.89,19.92,0.023
21.525,77490,6.42,19.93,0.022
21.526389,77495.0004,6.03,19.95,0.02
21.527778,77500.0008,5.67,19.96,0.019
21.529167,77505.0012,5.36,19.97,0.018
21.530556,77510.0016,5.11,19.99,0.017
21.531944,77514.9984,4.89,20,0.017
21.533333,77519.9988,4.66,20.01,0.016
21.534722,77524.9992,4.45,20.03,0.015
21.536111,77529.9996,4.25,20.03,0.014
21.5375,77535,4.06,20.04,0.014
21.538889,77540.0004,3.89,20.05,0.013
21.540278,77545.0008,3.74,20.07,0.013
21.541667,77550.0012,3.59,20.07,0.012
21.543056,77555.0016,3.46,20.08,0.012
21.544444,77559.9984,3.34,20.08,0.011
21.545833,77564.9988,3.23,20.09,0.011
21.547222,77569.9992,3.12,20.1,0.011
21.548611,77574.9996,3.03,20.1,0.01
21.55,77580,2.98,20.11,0.01
21.551389,77585.0004,2.9,20.11,0.01
21.552778,77590.0008,2.83,20.12,0.01
21.554167,77595.0012,2.75,20.12,0.009
21.555556,77600.0016,2.67,20.13,0.009
21.556944,77604.9984,2.59,20.13,0.009
21.558333,77609.9988,2.52,20.13,0.009
21.559722,77614.9992,2.45,20.14,0.008
21.561111,77619.9996,2.39,20.14,0.008
21.5625,77625,2.33,20.14,0.008
21.563889,77630.0004,2.27,20.15,0.008
21.565278,77635.0008,2.21,20.15,0.008
21.566667,77640.0012,2.16,20.15,0.007
21.568056,77645.0016,2.14,20.15,0.007
21.569444,77649.9984,2.12,20.16,0.007
21.570833,77654.9988,2.08,20.16,0.007
21.572222,77659.9992,2.04,20.16,0.007
21.573611,77664.9996,2,20.16,0.007
21.575,77670,1.95,20.17,0.007
21.576389,77675.0004,1.91,20.17,0.007
21.577778,77680.0008,1.87,20.17,0.006
21.579167,77685.0012,1.82,20.17,0.006
21.580556,77690.0016,1.78,20.17,0.006
21.581944,77694.9984,1.75,20.17,0.006
21.583333,77699.9988,1.71,20.18,0.006
21.584722,77704.9992,1.67,20.18,0.006
21.586111,77709.9996,1.64,20.18,0.006
21.5875,77715,1.61,20.18,0.006
21.588889,77720.0004,1.57,20.18,0.005
21.590278,77725.0008,1.56,20.18,0.005
21.591667,77730.0012,1.55,20.18,0.005
21.593056,77735.0016,1.54,20.18,0.005
21.594444,77739.9984,1.52,20.18,0.005
21.595833,77744.9988,1.5,20.19,0.005
21.597222,77749.9992,1.47,20.19,0.005
21.598611,77754.9996,1.44,20.19,0.005
21.6,77760,1.42,20.19,0.005
21.601389,77765.0004,1.39,20.19,0.005
21.602778,77770.0008,1.36,20.19,0.005
21.604167,77775.0012,1.34,20.19,0.005
21.605556,77780.0016,1.31,20.19,0.004
21.606944,77784.9984,1.29,20.19,0.004
21.608333,77789.9988,1.26,20.2,0.004
21.609722,77794.9992,1.24,20.2,0.004
21.611111,77799.9996,1.23,20.19,0.004
21.6125,77805,1.23,20.2,0.004
21.613889,77810.0004,1.22,20.2,0.004
21.615278,77815.0008,1.21,20.2,0.004
21.616667,77820.0012,1.19,20.2,0.004
21.618056,77825.0016,1.17,20.2,0.004
21.619444,77829.9984,1.15,20.2,0.004
21.620833,77834.9988,1.13,20.2,0.004
21.622222,77839.9992,1.12,20.2,0.004
21.623611,77844.9996,1.09,20.2,0.004
21.625,77850,1.08,20.2,0.004
21.626389,77855.0004,1.06,20.2,0.004
21.627778,77860.0008,1.04,20.2,0.004
21.629167,77865.0012,1.02,20.21,0.004
21.630556,77870.0016,1.01,20.21,0.003
21.631944,77874.9984,0.99,20.21,0.003
21.633333,77879.9988,0.98,20.21,0.003
21.634722,77884.9992,0.96,20.21,0.003
21.636111,77889.9996,0.95,20.21,0.003
21.6375,77895,0.93,20.21,0.003
21.638889,77900.0004,0.92,20.21,0.003
21.640278,77905.0008,0.92,20.21,0.003
21.641667,77910.0012,0.92,20.21,0.003
21.643056,77915.0016,0.92,20.21,0.003
21.644444,77919.9984,0.92,20.21,0.003
21.645833,77924.9988,0.91,20.21,0.003
21.647222,77929.9992,0.9,20.22,0.003
21.648611,77934.9996,0.88,20.21,0.003
21.65,77940,0.87,20.21,0.003
21.651389,77945.0004,0.86,20.21,0.003
21.652778,77950.0008,0.85,20.22,0.003
21.654167,77955.0012,0.83,20.22,0.003
21.655556,77960.0016,0.87,20.22,0.003
21.656944,77964.9984,1.83,20.23,0.006
21.658333,77969.9988,4.97,20.24,0.017
21.659722,77974.9992,8.8,20.25,0.03
21.661111,77979.9996,12.55,20.25,0.043
21.6625,77985,15.95,20.26,0.055
21.663889,77990.0004,18.42,20.26,0.063
21.665278,77995.0008,20.31,20.26,0.07
21.666667,78000.0012,21.84,20.26,0.075
21.668056,78005.0016,22.89,20.26,0.079
21.669444,78009.9984,23.71,20.26,0.082
21.670833,78014.9988,24.3,20.26,0.084
21.672222,78019.9992,24.76,20.26,0.085
21.673611,78024.9996,25.14,20.26,0.087
21.675,78030,25.41,20.26,0.088
21.676389,78035.0004,25.62,20.26,0.088
21.677778,78040.0008,25.82,20.26,0.089
21.679167,78045.0012,25.97,20.26,0.09
21.680556,78050.0016,26.1,20.26,0.09
21.681944,78054.9984,26.21,20.26,0.09
21.683333,78059.9988,26.3,20.26,0.091
21.684722,78064.9992,26.4,20.26,0.091
21.686111,78069.9996,26.48,20.26,0.091
21.6875,78075,26.55,20.26,0.092
21.688889,78080.0004,26.61,20.26,0.092
21.690278,78085.0008,26.67,20.26,0.092
21.691667,78090.0012,26.72,20.26,0.092
21.693056,78095.0016,26.77,20.27,0.092
21.694444,78099.9984,26.82,20.27,0.092
21.695833,78104.9988,26.86,20.26,0.093
21.697222,78109.9992,26.9,20.27,0.093
21.698611,78114.9996,26.94,20.27,0.093
21.7,78120,26.97,20.27,0.093
21.701389,78125.0004,27,20.27,0.093
21.702778,78130.0008,27.04,20.27,0.093
21.704167,78135.0012,27.08,20.28,0.093
21.705556,78140.0016,27.1,20.28,0.094
21.706944,78144.9984,27.12,20.28,0.094
21.708333,78149.9988,27.15,20.28,0.094
21.709722,78154.9992,27.17,20.29,0.094
21.711111,78159.9996,27.2,20.29,0.094
21.7125,78165,27.22,20.29,0.094
21.713889,78170.0004,27.24,20.29,0.094
21.715278,78175.0008,27.26,20.3,0.094
21.716667,78180.0012,27.28,20.3,0.094
21.718056,78185.0016,27.3,20.3,0.094
21.719444,78189.9984,27.32,20.3,0.094
21.720833,78194.9988,27.32,20.31,0.094
21.722222,78199.9992,27.34,20.31,0.095
21.723611,78204.9996,27.36,20.32,0.095
21.725,78210,27.38,20.32,0.095
21.726389,78215.0004,27.4,20.33,0.095
21.727778,78220.0008,27.41,20.33,0.095
21.729167,78225.0012,27.42,20.33,0.095
21.730556,78230.0016,27.43,20.34,0.095
21.731944,78234.9984,27.44,20.34,0.095
21.733333,78239.9988,27.45,20.35,0.095
21.734722,78244.9992,27.46,20.35,0.095
21.736111,78249.9996,27.47,20.36,0.095
21.7375,78255,27.49,20.36,0.095
21.738889,78260.0004,27.5,20.37,0.095
21.740278,78265.0008,27.51,20.38,0.095
21.741667,78270.0012,27.52,20.38,0.096
21.743056,78275.0016,27.53,20.38,0.096
21.744444,78279.9984,27.54,20.39,0.096
21.745833,78284.9988,27.55,20.4,0.096
21.747222,78289.9992,27.57,20.4,0.096
21.748611,78294.9996,27.58,20.41,0.096
21.75,78300,27.58,20.41,0.096
21.751389,78305.0004,27.59,20.42,0.096
21.752778,78310.0008,27.59,20.43,0.096
21.754167,78315.0012,27.6,20.44,0.096
21.755556,78320.0016,27.6,20.44,0.096
21.756944,78324.9984,27.61,20.45,0.096
21.758333,78329.9988,27.63,20.46,0.096
21.759722,78334.9992,27.64,20.47,0.096
21.761111,78339.9996,27.64,20.47,0.097
21.7625,78345,27.65,20.49,0.097
21.763889,78350.0004,27.65,20.49,0.097
21.765278,78355.0008,27.66,20.5,0.097
21.766667,78360.0012,27.67,20.5,0.097
21.768056,78365.0016,27.68,20.51,0.097
21.769444,78369.9984,27.68,20.52,0.097
21.770833,78374.9988,27.69,20.52,0.097
21.772222,78379.9992,27.69,20.53,0.097
21.773611,78384.9996,27.7,20.54,0.097
21.775,78390,27.71,20.55,0.097
21.776389,78395.0004,27.72,20.56,0.097
21.777778,78400.0008,27.72,20.56,0.097
21.779167,78405.0012,27.72,20.57,0.097
21.780556,78410.0016,27.74,20.58,0.098
21.781944,78414.9984,27.75,20.58,0.098
21.783333,78419.9988,27.75,20.59,0.098
21.784722,78424.9992,27.75,20.6,0.098
21.786111,78429.9996,27.76,20.61,0.098
21.7875,78435,27.76,20.62,0.098
21.788889,78440.0004,27.75,20.63,0.098
21.790278,78445.0008,27.76,20.64,0.098
21.791667,78450.0012,27.76,20.65,0.098
21.793056,78455.0016,27.77,20.66,0.098
21.794444,78459.9984,27.77,20.67,0.098
21.795833,78464.9988,27.78,20.68,0.098
21.797222,78469.9992,27.79,20.69,0.098
21.798611,78474.9996,27.8,20.69,0.098
21.8,78480,27.8,20.7,0.098
21.801389,78485.0004,27.81,20.71,0.099
21.802778,78490.0008,27.81,20.72,0.099
21.804167,78495.0012,27.81,20.74,0.099
21.805556,78500.0016,27.82,20.75,0.099
21.806944,78504.9984,27.83,20.76,0.099
21.808333,78509.9988,27.83,20.77,0.099
21.809722,78514.9992,27.84,20.78,0.099
21.811111,78519.9996,27.85,20.79,0.099
21.8125,78525,27.85,20.79,0.099
21.813889,78530.0004,27.86,20.81,0.099
21.815278,78535.0008,27.86,20.82,0.099
21.816667,78540.0012,27.86,20.83,0.099
21.818056,78545.0016,27.87,20.84,0.1
21.819444,78549.9984,27.87,20.85,0.1
21.820833,78554.9988,27.88,20.86,0.1
21.822222,78559.9992,27.88,20.87,0.1
21.823611,78564.9996,27.88,20.88,0.1
21.825,78570,27.89,20.89,0.1
21.826389,78575.0004,27.9,20.9,0.1
21.827778,78580.0008,27.9,20.91,0.1
21.829167,78585.0012,27.91,20.92,0.1
21.830556,78590.0016,27.92,20.94,0.1
21.831944,78594.9984,27.92,20.95,0.1
21.833333,78599.9988,27.92,20.96,0.1
21.834722,78604.9992,27.93,20.97,0.101
21.836111,78609.9996,27.95,20.98,0.101
21.8375,78615,27.95,20.99,0.101
21.838889,78620.0004,27.96,21,0.101
21.840278,78625.0008,27.96,21.01,0.101
21.841667,78630.0012,27.96,21.03,0.101
21.843056,78635.0016,27.97,21.04,0.101
21.844444,78639.9984,27.97,21.05,0.101
21.845833,78644.9988,27.98,21.06,0.101
21.847222,78649.9992,27.99,21.07,0.101
21.848611,78654.9996,28,21.09,0.102
21.85,78660,28.01,21.1,0.102
21.851389,78665.0004,28.02,21.11,0.102
21.852778,78670.0008,28.03,21.12,0.102
21.854167,78675.0012,28.03,21.13,0.102
21.855556,78680.0016,28.03,21.15,0.102
21.856944,78684.9984,28.04,21.16,0.102
21.858333,78689.9988,28.05,21.17,0.102
21.859722,78694.9992,28.06,21.18,0.102
21.861111,78699.9996,28.07,21.19,0.102
21.8625,78705,28.08,21.21,0.103
21.863889,78710.0004,28.09,21.22,0.103
21.865278,78715.0008,28.1,21.23,0.103
21.866667,78720.0012,28.1,21.25,0.103
21.868056,78725.0016,28.11,21.26,0.103
21.869444,78729.9984,28.11,21.27,0.103
21.870833,78734.9988,28.12,21.28,0.103
21.872222,78739.9992,28.13,21.3,0.103
21.873611,78744.9996,28.14,21.31,0.103
21.875,78750,28.15,21.32,0.104
21.876389,78755.0004,28.15,21.34,0.104
21.877778,78760.0008,28.17,21.35,0.104
21.879167,78765.0012,28.17,21.36,0.104
21.880556,78770.0016,28.19,21.37,0.104
21.881944,78774.9984,28.2,21.38,0.104
21.883333,78779.9988,28.2,21.39,0.104
21.884722,78784.9992,28.21,21.41,0.104
21.886111,78789.9996,28.22,21.42,0.104
21.8875,78795,28.23,21.43,0.105
21.888889,78800.0004,28.24,21.45,0.105
21.890278,78805.0008,28.25,21.46,0.105
21.891667,78810.0012,28.26,21.47,0.105
21.893056,78815.0016,28.28,21.48,0.105
21.894444,78819.9984,28.29,21.5,0.105
21.895833,78824.9988,28.3,21.51,0.105
21.897222,78829.9992,28.31,21.53,0.105
21.898611,78834.9996,28.31,21.54,0.106
21.9,78840,28.32,21.55,0.106
21.901389,78845.0004,28.33,21.56,0.106
21.902778,78850.0008,28.34,21.58,0.106
21.904167,78855.0012,28.36,21.59,0.106
21.905556,78860.0016,28.37,21.6,0.106
21.906944,78864.9984,28.39,21.62,0.106
21.908333,78869.9988,28.39,21.63,0.106
21.909722,78874.9992,28.41,21.64,0.107
21.911111,78879.9996,28.41,21.65,0.107
21.9125,78885,28.42,21.67,0.107
21.913889,78890.0004,28.44,21.68,0.107
21.915278,78895.0008,28.45,21.7,0.107
21.916667,78900.0012,28.45,21.71,0.107
21.918056,78905.0016,28.47,21.72,0.107
21.919444,78909.9984,28.48,21.73,0.107
21.920833,78914.9988,28.49,21.75,0.108
21.922222,78919.9992,28.51,21.77,0.108
21.923611,78924.9996,28.52,21.78,0.108
21.925,78930,28.53,21.79,0.108
21.926389,78935.0004,28.53,21.81,0.108
21.927778,78940.0008,28.54,21.82,0.108
21.929167,78945.0012,28.55,21.84,0.108
21.930556,78950.0016,28.56,21.85,0.109
21.931944,78954.9984,28.58,21.86,0.109
21.933333,78959.9988,28.58,21.88,0.109
21.934722,78964.9992,28.59,21.89,0.109
21.936111,78969.9996,28.6,21.9,0.109
21.9375,78975,28.62,21.91,0.109
21.938889,78980.0004,28.63,21.93,0.109
21.940278,78985.0008,28.64,21.95,0.109
21.941667,78990.0012,28.65,21.96,0.11
21.943056,78995.0016,28.65,21.97,0.11
21.944444,78999.9984,28.66,21.99,0.11
21.945833,79004.9988,28.68,22,0.11
21.947222,79009.9992,28.69,22.02,0.11
21.948611,79014.9996,28.7,22.03,0.11
21.95,79020,28.7,22.05,0.11
21.951389,79025.0004,28.7,22.06,0.11
21.952778,79030.0008,28.72,22.08,0.111
21.954167,79035.0012,28.73,22.09,0.111
21.955556,79040.0016,28.74,22.1,0.111
21.956944,79044.9984,28.74,22.11,0.111
21.958333,79049.9988,28.75,22.13,0.111
21.959722,79054.9992,28.75,22.14,0.111
21.961111,79059.9996,28.76,22.16,0.111
21.9625,79065,28.78,22.17,0.112
21.963889,79070.0004,28.79,22.19,0.112
21.965278,79075.0008,28.8,22.2,0.112
21.966667,79080.0012,28.8,22.21,0.112
21.968056,79085.0016,28.8,22.23,0.112
21.969444,79089.9984,28.81,22.24,0.112
21.970833,79094.9988,28.81,22.26,0.112
21.972222,79099.9992,28.82,22.27,0.112
21.973611,79104.9996,28.82,22.29,0.112
21.975,79110,28.84,22.3,0.113
21.976389,79115.0004,28.84,22.32,0.113
21.977778,79120.0008,28.86,22.33,0.113
21.979167,79125.0012,28.87,22.34,0.113
21.980556,79130.0016,28.87,22.36,0.113
21.981944,79134.9984,28.88,22.38,0.113
21.983333,79139.9988,28.88,22.39,0.113
21.984722,79144.9992,28.89,22.41,0.114
21.986111,79149.9996,28.9,22.42,0.114
21.9875,79155,28.9,22.44,0.114
21.988889,79160.0004,28.9,22.45,0.114
21.990278,79165.0008,28.91,22.46,0.114
21.991667,79170.0012,28.92,22.48,0.114
21.993056,79175.0016,28.93,22.49,0.114
21.994444,79179.9984,28.93,22.51,0.114
21.995833,79184.9988,28.95,22.52,0.115
21.997222,79189.9992,28.95,22.54,0.115
21.998611,79194.9996,28.95,22.55,0.115
22,79200,28.95,22.57,0.115
22.001389,79205.0004,28.95,22.58,0.115
22.002778,79210.0008,28.96,22.6,0.115
22.004167,79215.0012,28.96,22.62,0.115
22.005556,79220.0016,28.97,22.63,0.115
22.006944,79224.9984,28.97,22.65,0.116
22.008333,79229.9988,28.97,22.66,0.116
22.009722,79234.9992,28.97,22.67,0.116
22.011111,79239.9996,28.97,22.69,0.116
22.0125,79245,28.97,22.71,0.116
22.013889,79250.0004,28.98,22.72,0.116
22.015278,79255.0008,28.98,22.73,0.116
22.016667,79260.0012,28.98,22.75,0.116
22.018056,79265.0016,28.98,22.77,0.116
22.019444,79269.9984,28.99,22.78,0.117
22.020833,79274.9988,28.99,22.79,0.117
22.022222,79279.9992,29,22.81,0.117
22.023611,79284.9996,29,22.83,0.117
22.025,79290,29,22.84,0.117
22.026389,79295.0004,29,22.86,0.117
22.027778,79300.0008,29.01,22.87,0.117
22.029167,79305.0012,29,22.88,0.117
22.030556,79310.0016,29.01,22.9,0.118
22.031944,79314.9984,29.02,22.92,0.118
22.033333,79319.9988,29.02,22.93,0.118
22.034722,79324.9992,29.02,22.95,0.118
22.036111,79329.9996,29.01,22.96,0.118
22.0375,79335,29.02,22.98,0.118
22.038889,79340.0004,29.02,22.99,0.118
22.040278,79345.0008,29.03,23.01,0.118
22.041667,79350.0012,29.03,23.02,0.118
22.043056,79355.0016,29.02,23.03,0.119
22.044444,79359.9984,29.02,23.05,0.119
22.045833,79364.9988,29.02,23.07,0.119
22.047222,79369.9992,29.02,23.08,0.119
22.048611,79374.9996,29.02,23.1,0.119
22.05,79380,29.02,23.11,0.119
22.051389,79385.0004,29.02,23.13,0.119
22.052778,79390.0008,29.03,23.14,0.119
22.054167,79395.0012,29.04,23.16,0.119
22.055556,79400.0016,29.04,23.17,0.12
22.056944,79404.9984,29.04,23.19,0.12
22.058333,79409.9988,29.05,23.21,0.12
22.059722,79414.9992,29.04,23.22,0.12
22.061111,79419.9996,29.04,23.24,0.12
22.0625,79425,29.04,23.25,0.12
22.063889,79430.0004,29.04,23.27,0.12
22.065278,79435.0008,29.05,23.28,0.12
22.066667,79440.0012,29.04,23.29,0.12
22.068056,79445.0016,29.05,23.31,0.121
22.069444,79449.9984,29.04,23.33,0.121
22.070833,79454.9988,29.05,23.34,0.121
22.072222,79459.9992,29.05,23.35,0.121
22.073611,79464.9996,29.05,23.37,0.121
22.075,79470,29.06,23.39,0.121
22.076389,79475.0004,29.06,23.4,0.121
22.077778,79480.0008,29.07,23.42,0.121
22.079167,79485.0012,29.06,23.43,0.122
22.080556,79490.0016,29.06,23.45,0.122
22.081944,79494.9984,29.08,23.46,0.122
22.083333,79499.9988,29.08,23.48,0.122
22.084722,79504.9992,29.08,23.5,0.122
22.086111,79509.9996,29.09,23.51,0.122
22.0875,79515,29.09,23.53,0.122
22.088889,79520.0004,29.09,23.54,0.122
22.090278,79525.0008,29.09,23.56,0.123
22.091667,79530.0012,29.1,23.57,0.123
22.093056,79535.0016,29.1,23.59,0.123
22.094444,79539.9984,29.1,23.6,0.123
22.095833,79544.9988,29.11,23.62,0.123
22.097222,79549.9992,29.11,23.63,0.123
22.098611,79554.9996,29.11,23.65,0.123
22.1,79560,29.11,23.67,0.123
22.101389,79565.0004,29.11,23.68,0.124
22.102778,79570.0008,29.12,23.69,0.124
22.104167,79575.0012,29.13,23.71,0.124
22.105556,79580.0016,29.13,23.72,0.124
22.106944,79584.9984,29.13,23.74,0.124
22.108333,79589.9988,29.13,23.76,0.124
22.109722,79594.9992,29.13,23.78,0.124
22.111111,79599.9996,29.13,23.79,0.124
22.1125,79605,29.13,23.8,0.125
22.113889,79610.0004,29.13,23.82,0.125
22.115278,79615.0008,29.13,23.83,0.125
22.116667,79620.0012,29.14,23.86,0.125
22.118056,79625.0016,29.14,23.87,0.125
22.119444,79629.9984,29.14,23.88,0.125
22.120833,79634.9988,29.14,23.9,0.125
22.122222,79639.9992,29.14,23.91,0.125
22.123611,79644.9996,29.14,23.93,0.126
22.125,79650,29.14,23.95,0.126
22.126389,79655.0004,29.14,23.96,0.126
22.127778,79660.0008,29.14,23.97,0.126
22.129167,79665.0012,29.15,23.99,0.126
22.130556,79670.0016,29.15,24.01,0.126
22.131944,79674.9984,29.16,24.02,0.126
22.133333,79679.9988,29.16,24.04,0.127
22.134722,79684.9992,29.16,24.05,0.127
22.136111,79689.9996,29.15,24.07,0.127
22.1375,79695,29.15,24.09,0.127
22.138889,79700.0004,29.16,24.1,0.127
22.140278,79705.0008,29.17,24.11,0.127
22.141667,79710.0012,29.17,24.13,0.127
22.143056,79715.0016,29.16,24.15,0.127
22.144444,79719.9984,29.17,24.16,0.128
22.145833,79724.9988,29.17,24.18,0.128
22.147222,79729.9992,29.18,24.19,0.128
22.148611,79734.9996,29.19,24.21,0.128
22.15,79740,29.19,24.23,0.128
22.151389,79745.0004,29.18,24.24,0.128
22.152778,79750.0008,29.17,24.26,0.128
22.154167,79755.0012,29.17,24.27,0.128
22.155556,79760.0016,29.17,24.29,0.128
22.156944,79764.9984,29.17,24.31,0.129
22.158333,79769.9988,29.18,24.32,0.129
22.159722,79774.9992,29.19,24.34,0.129
22.161111,79779.9996,29.19,24.35,0.129
22.1625,79785,29.2,24.37,0.129
22.163889,79790.0004,29.2,24.39,0.129
22.165278,79795.0008,29.21,24.4,0.13
22.166667,79800.0012,29.21,24.42,0.13
22.168056,79805.0016,29.21,24.43,0.13
22.169444,79809.9984,29.21,24.45,0.13
22.170833,79814.9988,29.21,24.46,0.13
22.172222,79819.9992,29.21,24.48,0.13
22.173611,79824.9996,29.21,24.5,0.13
22.175,79830,29.22,24.51,0.13
22.176389,79835.0004,29.22,24.53,0.131
22.177778,79840.0008,29.21,24.54,0.131
22.179167,79845.0012,29.21,24.56,0.131
22.180556,79850.0016,29.22,24.57,0.131
22.181944,79854.9984,29.23,24.59,0.131
22.183333,79859.9988,29.23,24.61,0.131
22.184722,79864.9992,29.22,24.62,0.131
22.186111,79869.9996,29.22,24.64,0.131
22.1875,79875,29.22,24.65,0.132
22.188889,79880.0004,29.23,24.67,0.132
22.190278,79885.0008,29.23,24.69,0.132
22.191667,79890.0012,29.24,24.71,0.132
22.193056,79895.0016,29.23,24.72,0.132
22.194444,79899.9984,29.23,24.74,0.132
22.195833,79904.9988,29.23,24.75,0.132
22.197222,79909.9992,29.23,24.77,0.132
22.198611,79914.9996,29.23,24.78,0.133
22.2,79920,29.24,24.8,0.133
22.201389,79925.0004,29.23,24.82,0.133
22.202778,79930.0008,29.22,24.83,0.133
22.204167,79935.0012,29.23,24.85,0.133
22.205556,79940.0016,29.24,24.87,0.133
22.206944,79944.9984,29.24,24.88,0.133
22.208333,79949.9988,29.23,24.9,0.134
22.209722,79954.9992,29.23,24.91,0.134
22.211111,79959.9996,29.23,24.93,0.134
22.2125,79965,29.24,24.94,0.134
22.213889,79970.0004,29.24,24.96,0.134
22.215278,79975.0008,29.24,24.97,0.134
22.216667,79980.0012,29.24,24.99,0.134
22.218056,79985.0016,29.25,25.01,0.134
22.219444,79989.9984,29.25,25.03,0.135
22.220833,79994.9988,29.25,25.04,0.135
22.222222,79999.9992,29.25,25.05,0.135
22.223611,80004.9996,29.25,25.07,0.135
