VaisalaTimeHours,"RH, %","T, °C","pw, psi"
16.329167,28.52,16.01,0.075
16.330556,29.21,16.01,0.077
16.331944,29.69,16.01,0.078
16.333333,30.06,16.01,0.079
16.334722,30.36,16.01,0.08
16.336111,30.58,16.01,0.081
16.337500,30.75,16.01,0.081
16.338889,30.89,16.01,0.082
16.340278,30.99,16.01,0.082
16.341667,31.08,16.01,0.082
16.343056,31.15,16.01,0.082
16.344444,31.2,16.01,0.082
16.345833,31.25,16.01,0.082
16.347222,31.29,16.01,0.083
16.348611,31.32,16.01,0.083
16.350000,31.35,16.01,0.083
16.351389,31.38,16.01,0.083
16.352778,31.41,16.01,0.083
16.354167,31.43,16.01,0.083
16.355556,31.45,16.02,0.083
16.356944,31.47,16.01,0.083
16.358333,31.48,16.01,0.083
16.359722,31.49,16.01,0.083
16.361111,31.51,16.01,0.083
16.362500,31.52,16.01,0.083
16.363889,31.53,16.01,0.083
16.365278,31.54,16.02,0.083
16.366667,31.56,16.01,0.083
16.368056,31.57,16.01,0.083
16.369444,31.58,16.01,0.083
16.370833,31.59,16.01,0.083
16.372222,31.6,16.01,0.083
16.373611,31.61,16.01,0.083
16.375000,31.63,16.01,0.083
16.376389,31.63,16.01,0.083
16.377778,31.64,16.01,0.084
16.379167,31.65,16.01,0.084
16.380556,31.65,16.01,0.084
16.381944,31.66,16.01,0.084
16.383333,31.67,16.01,0.084
16.384722,31.68,16.01,0.084
16.386111,31.69,16.01,0.084
16.387500,31.7,16.01,0.084
16.388889,31.7,16.01,0.084
16.390278,31.71,16.01,0.084
16.391667,31.72,16.01,0.084
16.393056,31.73,16.01,0.084
16.394444,31.73,16.01,0.084
16.395833,31.74,16.01,0.084
16.397222,31.74,16.01,0.084
16.398611,31.74,16.01,0.084
16.400000,31.75,16.02,0.084
16.401389,31.76,16.02,0.084
16.402778,31.77,16.01,0.084
16.404167,31.81,16.01,0.084
16.405556,32.8,16.01,0.087
16.406944,34.23,16.02,0.09
16.408333,35.67,16.02,0.094
16.409722,36.97,16.02,0.098
16.411111,37.94,16.03,0.1
16.412500,38.68,16.03,0.102
16.413889,39.28,16.03,0.104
16.415278,39.7,16.02,0.105
16.416667,40.03,16.03,0.106
16.418056,40.29,16.02,0.106
16.419444,40.48,16.02,0.107
16.420833,40.63,16.02,0.107
16.422222,40.75,16.03,0.108
16.423611,40.85,16.03,0.108
16.425000,40.92,16.03,0.108
16.426389,40.98,16.03,0.108
16.427778,41.03,16.03,0.108
16.429167,41.09,16.03,0.109
16.430556,41.13,16.03,0.109
16.431944,41.17,16.03,0.109
16.433333,41.19,16.03,0.109
16.434722,41.23,16.03,0.109
16.436111,41.25,16.03,0.109
16.437500,41.27,16.03,0.109
16.438889,41.3,16.02,0.109
16.440278,41.33,16.02,0.109
16.441667,41.36,16.03,0.109
16.443056,41.37,16.03,0.109
16.444444,41.37,16.03,0.109
16.445833,41.38,16.03,0.109
16.447222,41.4,16.03,0.109
16.448611,,,
16.450000,41.44,16.03,0.109
16.451389,41.45,16.03,0.109
16.452778,41.47,16.03,0.11
16.454167,41.48,16.03,0.11
16.455556,41.49,16.03,0.11
16.456944,41.5,16.03,0.11
16.458333,41.51,16.03,0.11
16.459722,41.52,16.03,0.11
16.461111,41.53,16.02,0.11
16.462500,41.53,16.02,0.11
16.463889,41.53,16.03,0.11
16.465278,41.54,16.03,0.11
16.466667,41.55,16.03,0.11
16.468056,41.56,16.03,0.11
16.469444,41.57,16.03,0.11
16.470833,41.58,16.03,0.11
16.472222,41.59,16.03,0.11
16.473611,41.59,16.03,0.11
16.475000,41.6,16.03,0.11
16.476389,41.6,16.03,0.11
16.477778,41.61,16.03,0.11
16.479167,41.61,16.03,0.11
16.480556,41.61,16.03,0.11
16.481944,41.61,16.03,0.11
16.483333,41.61,16.04,0.11
16.484722,41.61,16.04,0.11
16.486111,41.62,16.03,0.11
16.487500,41.71,16.03,0.11
16.488889,42.73,16.04,0.113
16.490278,44.11,16.04,0.117
16.491667,45.49,16.04,0.12
16.493056,46.74,16.04,0.124
16.494444,47.65,16.04,0.126
16.495833,48.37,16.05,0.128
16.497222,48.94,16.05,0.129
16.498611,49.34,16.05,0.131
16.500000,49.68,16.05,0.131
16.501389,49.91,16.05,0.132
16.502778,50.11,16.05,0.133
16.504167,50.26,16.05,0.133
16.505556,50.39,16.05,0.133
16.506944,50.47,16.05,0.134
16.508333,50.55,16.05,0.134
16.509722,50.62,16.05,0.134
16.511111,50.67,16.05,0.134
16.512500,50.73,16.05,0.134
16.513889,50.77,16.05,0.134
16.515278,50.82,16.05,0.134
16.516667,50.85,16.05,0.135
16.518056,50.89,16.05,0.135
16.519444,50.93,16.05,0.135
16.520833,50.95,16.06,0.135
16.522222,50.98,16.05,0.135
16.523611,51,16.05,0.135
16.525000,51.02,16.05,0.135
16.526389,51.05,16.05,0.135
16.527778,51.06,16.05,0.135
16.529167,51.08,16.05,0.135
16.530556,51.1,16.05,0.135
16.531944,51.12,16.05,0.135
16.533333,51.14,16.05,0.135
16.534722,51.15,16.05,0.135
16.536111,51.16,16.05,0.135
16.537500,51.17,16.05,0.135
16.538889,51.18,16.05,0.135
16.540278,51.19,16.05,0.135
16.541667,51.2,16.05,0.135
16.543056,51.21,16.05,0.135
16.544444,51.22,16.05,0.136
16.545833,51.23,16.05,0.136
16.547222,51.24,16.05,0.136
16.548611,51.25,16.05,0.136
16.550000,51.25,16.05,0.136
16.551389,51.25,16.05,0.136
16.552778,51.25,16.05,0.136
16.554167,51.25,16.05,0.136
16.555556,51.26,16.05,0.136
16.556944,51.27,16.05,0.136
16.558333,51.28,16.05,0.136
16.559722,51.29,16.05,0.136
16.561111,51.3,16.05,0.136
16.562500,51.3,16.05,0.136
16.563889,51.31,16.06,0.136
16.565278,51.31,16.06,0.136
16.566667,51.32,16.06,0.136
16.568056,51.32,16.06,0.136
16.569444,51.32,16.06,0.136
16.570833,51.41,16.06,0.136
16.572222,52.37,16.06,0.139
16.573611,53.6,16.06,0.142
16.575000,54.79,16.06,0.145
16.576389,55.87,16.07,0.148
16.577778,56.69,16.07,0.15
16.579167,57.37,16.07,0.152
16.580556,57.87,16.07,0.153
16.581944,58.3,16.07,0.154
16.583333,58.62,16.07,0.155
16.584722,58.89,16.07,0.156
16.586111,59.12,16.08,0.157
16.587500,59.29,16.08,0.157
16.588889,59.45,16.08,0.158
16.590278,59.59,16.08,0.158
16.591667,59.69,16.08,0.158
16.593056,59.79,16.08,0.158
16.594444,59.87,16.08,0.159
16.595833,59.95,16.08,0.159
16.597222,60.01,16.07,0.159
16.598611,60.06,16.07,0.159
16.600000,60.11,16.07,0.159
16.601389,60.14,16.08,0.159
16.602778,60.19,16.07,0.159
16.604167,60.23,16.07,0.16
16.605556,60.25,16.07,0.16
16.606944,60.27,16.07,0.16
16.608333,60.31,16.07,0.16
16.609722,60.34,16.07,0.16
16.611111,60.36,16.07,0.16
16.612500,60.39,16.07,0.16
16.613889,60.4,16.07,0.16
16.615278,60.42,16.07,0.16
16.616667,60.44,16.07,0.16
16.618056,60.46,16.07,0.16
16.619444,60.48,16.07,0.16
16.620833,60.5,16.07,0.16
16.622222,60.52,16.07,0.16
16.623611,60.54,16.07,0.16
16.625000,60.56,16.07,0.16
16.626389,60.58,16.06,0.16
16.627778,60.58,16.06,0.16
16.629167,60.59,16.06,0.16
16.630556,60.6,16.06,0.16
16.631944,60.62,16.06,0.16
16.633333,60.63,16.06,0.161
16.634722,60.64,16.06,0.161
16.636111,60.64,16.06,0.161
16.637500,60.65,16.06,0.161
16.638889,60.66,16.06,0.161
16.640278,60.67,16.06,0.161
16.641667,60.68,16.06,0.161
16.643056,60.68,16.05,0.161
16.644444,60.69,16.06,0.161
16.645833,60.7,16.06,0.161
16.647222,60.71,16.06,0.161
16.648611,60.72,16.06,0.161
16.650000,60.74,16.06,0.161
16.651389,60.75,16.06,0.161
16.652778,60.76,16.06,0.161
16.654167,60.85,16.06,0.161
16.655556,61.62,16.06,0.163
16.656944,62.71,16.07,0.166
16.658333,63.77,16.07,0.169
16.659722,64.62,16.07,0.171
16.661111,65.38,16.08,0.173
16.662500,65.95,16.08,0.175
16.663889,66.42,16.08,0.176
16.665278,66.82,16.09,0.177
16.666667,67.12,16.09,0.178
16.668056,67.38,16.09,0.179
16.669444,67.58,16.09,0.179
16.670833,67.76,16.1,0.18
16.672222,67.9,16.1,0.18
16.673611,68.04,16.1,0.181
16.675000,68.15,16.1,0.181
16.676389,68.25,16.1,0.181
16.677778,68.34,16.1,0.181
16.679167,68.42,16.1,0.182
16.680556,68.5,16.1,0.182
16.681944,68.56,16.1,0.182
16.683333,68.62,16.1,0.182
16.684722,68.68,16.1,0.182
16.686111,68.74,16.1,0.182
16.687500,68.79,16.1,0.183
16.688889,68.83,16.1,0.183
16.690278,68.87,16.1,0.183
16.691667,68.91,16.09,0.183
16.693056,68.94,16.1,0.183
16.694444,68.98,16.1,0.183
16.695833,69.02,16.1,0.183
16.697222,69.05,16.1,0.183
16.698611,69.09,16.09,0.183
16.700000,69.12,16.1,0.183
16.701389,69.15,16.09,0.183
16.702778,69.18,16.09,0.184
16.704167,69.21,16.09,0.184
16.705556,69.24,16.09,0.184
16.706944,69.26,16.09,0.184
16.708333,69.29,16.09,0.184
16.709722,69.31,16.09,0.184
16.711111,69.34,16.09,0.184
16.712500,69.36,16.09,0.184
16.713889,69.38,16.09,0.184
16.715278,69.4,16.09,0.184
16.716667,69.43,16.08,0.184
16.718056,69.45,16.09,0.184
16.719444,69.47,16.09,0.184
16.720833,69.49,16.09,0.184
16.722222,69.51,16.09,0.184
16.723611,69.52,16.09,0.184
16.725000,69.53,16.09,0.184
16.726389,69.54,16.09,0.184
16.727778,69.56,16.09,0.184
16.729167,69.56,16.09,0.184
16.730556,69.58,16.09,0.184
16.731944,69.59,16.09,0.185
16.733333,69.6,16.09,0.185
16.734722,69.61,16.09,0.185
16.736111,69.62,16.09,0.185
16.737500,69.68,16.09,0.185
16.738889,70.34,16.09,0.187
16.740278,71.16,16.1,0.189
16.741667,72.05,16.1,0.191
16.743056,72.86,16.11,0.193
16.744444,73.48,16.11,0.195
16.745833,74.01,16.12,0.197
16.747222,74.43,16.12,0.198
16.748611,74.79,16.13,0.199
16.750000,75.13,16.13,0.2
16.751389,75.38,16.14,0.201
16.752778,75.61,16.14,0.201
16.754167,75.78,16.14,0.202
16.755556,75.95,16.14,0.202
16.756944,76.1,16.15,0.203
16.758333,76.24,16.15,0.203
16.759722,76.36,16.15,0.203
16.761111,76.48,16.15,0.204
16.762500,76.57,16.15,0.204
16.763889,76.67,16.15,0.204
16.765278,76.77,16.15,0.204
16.766667,76.86,16.15,0.205
16.768056,76.95,16.15,0.205
16.769444,77.03,16.15,0.205
16.770833,77.11,16.15,0.205
16.772222,77.18,16.15,0.206
16.773611,77.26,16.15,0.206
16.775000,77.31,16.15,0.206
16.776389,77.36,16.15,0.206
16.777778,77.41,16.15,0.206
16.779167,77.46,16.15,0.206
16.780556,77.52,16.15,0.206
16.781944,77.58,16.15,0.207
16.783333,77.63,16.15,0.207
16.784722,77.67,16.15,0.207
16.786111,77.7,16.15,0.207
16.787500,77.76,16.15,0.207
16.788889,77.8,16.14,0.207
16.790278,77.85,16.14,0.207
16.791667,77.89,16.14,0.207
16.793056,77.92,16.15,0.207
16.794444,77.95,16.14,0.207
16.795833,77.99,16.14,0.208
16.797222,78.02,16.14,0.208
16.798611,78.05,16.14,0.208
16.800000,78.07,16.14,0.208
16.801389,78.1,16.14,0.208
16.802778,78.13,16.14,0.208
16.804167,78.15,16.14,0.208
16.805556,78.17,16.14,0.208
16.806944,78.19,16.14,0.208
16.808333,78.23,16.13,0.208
16.809722,78.26,16.14,0.208
16.811111,78.29,16.14,0.208
16.812500,78.31,16.14,0.208
16.813889,78.34,16.13,0.208
16.815278,78.36,16.13,0.208
16.816667,78.38,16.13,0.208
16.818056,78.39,16.13,0.208
16.819444,78.41,16.13,0.209
16.820833,78.46,16.13,0.209
16.822222,78.94,16.13,0.21
16.823611,79.73,16.13,0.212
16.825000,80.52,16.14,0.214
16.826389,81.19,16.15,0.216
16.827778,81.81,16.15,0.218
16.829167,82.3,16.16,0.219
16.830556,82.74,16.16,0.22
16.831944,83.09,16.17,0.222
16.833333,83.39,16.17,0.222
16.834722,83.68,16.18,0.223
16.836111,83.91,16.18,0.224
16.837500,84.13,16.18,0.224
16.838889,84.31,16.18,0.225
16.840278,84.48,16.19,0.225
16.841667,84.63,16.18,0.226
16.843056,84.78,16.18,0.226
16.844444,84.9,16.19,0.227
16.845833,85.03,16.19,0.227
16.847222,85.14,16.19,0.227
16.848611,85.24,16.19,0.228
16.850000,85.33,16.19,0.228
16.851389,85.43,16.19,0.228
16.852778,85.52,16.19,0.228
16.854167,85.6,16.19,0.228
16.855556,85.67,16.19,0.229
16.856944,85.74,16.19,0.229
16.858333,85.81,16.18,0.229
16.859722,85.87,16.18,0.229
16.861111,85.92,16.19,0.229
16.862500,85.98,16.19,0.229
16.863889,86.03,16.18,0.23
16.865278,86.08,16.19,0.23
16.866667,86.14,16.18,0.23
16.868056,86.19,16.18,0.23
16.869444,86.24,16.18,0.23
16.870833,86.29,16.17,0.23
16.872222,86.33,16.18,0.23
16.873611,86.37,16.18,0.23
16.875000,86.41,16.17,0.23
16.876389,86.45,16.17,0.231
16.877778,86.49,16.17,0.231
16.879167,86.53,16.17,0.231
16.880556,86.56,16.17,0.231
16.881944,86.59,16.17,0.231
16.883333,86.63,16.17,0.231
16.884722,86.66,16.17,0.231
16.886111,86.7,16.17,0.231
16.887500,86.74,16.17,0.231
16.888889,86.77,16.17,0.231
16.890278,86.8,16.17,0.231
16.891667,86.82,16.16,0.231
16.893056,86.85,16.16,0.231
16.894444,86.87,16.17,0.232
16.895833,86.9,16.16,0.232
16.897222,86.93,16.16,0.232
16.898611,86.95,16.16,0.232
16.900000,86.98,16.16,0.232
16.901389,87.01,16.16,0.232
16.902778,87.03,16.16,0.232
16.904167,87.06,16.16,0.232
16.905556,87.15,16.16,0.232
16.906944,87.3,16.16,0.233
16.908333,87.49,16.16,0.233
16.909722,87.67,16.16,0.234
16.911111,87.85,16.16,0.234
16.912500,88.02,16.17,0.235
16.913889,88.19,16.17,0.235
16.915278,88.33,16.17,0.235
16.916667,88.47,16.17,0.236
16.918056,88.58,16.17,0.236
16.919444,88.7,16.17,0.237
16.920833,88.8,16.18,0.237
16.922222,88.91,16.18,0.237
16.923611,89,16.18,0.237
16.925000,89.09,16.18,0.238
16.926389,89.18,16.18,0.238
16.927778,89.27,16.18,0.238
16.929167,89.35,16.18,0.238
16.930556,89.43,16.18,0.239
16.931944,89.51,16.19,0.239
16.933333,89.58,16.19,0.239
16.934722,89.65,16.19,0.239
16.936111,89.71,16.19,0.239
16.937500,89.78,16.19,0.24
16.938889,89.85,16.19,0.24
16.940278,89.91,16.19,0.24
16.941667,89.97,16.19,0.24
16.943056,90.02,16.19,0.24
16.944444,90.08,16.19,0.24
16.945833,90.13,16.19,0.241
16.947222,90.18,16.19,0.241
16.948611,90.22,16.19,0.241
16.950000,90.27,16.19,0.241
16.951389,90.31,16.19,0.241
16.952778,90.36,16.19,0.241
16.954167,90.4,16.19,0.241
16.955556,90.44,16.19,0.241
16.956944,90.49,16.19,0.241
16.958333,90.53,16.19,0.242
16.959722,90.57,16.19,0.242
16.961111,90.61,16.19,0.242
16.962500,90.65,16.19,0.242
16.963889,90.68,16.19,0.242
16.965278,90.72,16.19,0.242
16.966667,90.76,16.19,0.242
16.968056,90.79,16.19,0.242
16.969444,90.82,16.19,0.242
16.970833,90.85,16.19,0.242
16.972222,90.88,16.19,0.243
16.973611,90.91,16.19,0.243
16.975000,90.95,16.19,0.243
16.976389,90.97,16.19,0.243
16.977778,91,16.19,0.243
16.979167,91.03,16.19,0.243
16.980556,91.05,16.19,0.243
16.981944,91.08,16.19,0.243
16.983333,91.1,16.19,0.243
16.984722,91.12,16.19,0.243
16.986111,91.15,16.19,0.243
16.987500,91.17,16.19,0.243
16.988889,89.12,16.17,0.238
16.990278,82.54,16.11,0.219
16.991667,75.13,16.04,0.199
16.993056,67.02,15.99,0.177
16.994444,59.47,15.93,0.156
16.995833,53.19,15.89,0.139
16.997222,47.72,15.83,0.123
16.998611,42.53,15.79,0.111
17.000000,38.37,15.76,0.1
17.001389,34.49,15.74,0.089
17.002778,31.25,15.72,0.081
17.004167,28.41,15.7,0.073
17.005556,25.65,15.69,0.066
17.006944,23.4,15.68,0.06
17.008333,21.45,15.68,0.055
17.009722,19.52,15.68,0.05
17.011111,17.93,15.69,0.046
17.012500,16.53,15.69,0.042
17.013889,15.19,15.7,0.039
17.015278,14.11,15.71,0.037
17.016667,13.04,15.73,0.034
17.018056,12.15,15.74,0.032
17.019444,11.34,15.75,0.029
17.020833,10.56,15.77,0.027
17.022222,9.85,15.78,0.026
17.023611,9.21,15.79,0.024
17.025000,8.57,15.81,0.022
17.026389,8.04,15.82,0.021
17.027778,7.55,15.83,0.02
17.029167,7.08,15.84,0.018
17.030556,6.69,15.86,0.017
17.031944,6.32,15.87,0.017
17.033333,6,15.88,0.016
17.034722,5.72,15.89,0.015
17.036111,5.47,15.91,0.014
17.037500,5.25,15.91,0.014
17.038889,5.03,15.92,0.013
17.040278,4.81,15.93,0.013
17.041667,4.62,15.94,0.012
17.043056,4.44,15.94,0.012
17.044444,4.26,15.96,0.011
17.045833,4.12,15.96,0.011
17.047222,3.97,15.96,0.01
17.048611,3.83,15.97,0.01
17.050000,3.72,15.98,0.01
17.051389,3.63,15.98,0.01
17.052778,3.54,15.99,0.009
17.054167,3.44,15.99,0.009
17.055556,3.34,16,0.009
17.056944,3.25,16,0.009
17.058333,3.15,16.01,0.008
17.059722,3.06,16.01,0.008
17.061111,2.98,16.01,0.008
17.062500,2.9,16.02,0.008
17.063889,2.82,16.02,0.007
17.065278,2.75,16.02,0.007
17.066667,2.68,16.02,0.007
17.068056,2.62,16.03,0.007
17.069444,2.56,16.03,0.007
17.070833,2.5,16.03,0.007
17.072222,2.46,16.03,0.007
17.073611,2.44,16.04,0.006
17.075000,2.4,16.04,0.006
17.076389,2.35,16.04,0.006
17.077778,2.3,16.04,0.006
17.079167,2.26,16.05,0.006
17.080556,2.21,16.05,0.006
17.081944,2.16,16.05,0.006
17.083333,2.12,16.05,0.006
17.084722,2.08,16.05,0.005
17.086111,2.04,16.05,0.005
17.087500,2,16.06,0.005
17.088889,1.96,16.06,0.005
17.090278,1.93,16.06,0.005
17.091667,1.92,16.06,0.005
17.093056,1.9,16.06,0.005
17.094444,1.87,16.06,0.005
17.095833,1.84,16.06,0.005
17.097222,1.81,16.07,0.005
17.098611,1.78,16.07,0.005
17.100000,1.74,16.07,0.005
17.101389,1.71,16.07,0.005
17.102778,1.68,16.07,0.004
17.104167,1.65,16.07,0.004
17.105556,1.62,16.07,0.004
17.106944,1.6,16.08,0.004
17.108333,1.57,16.07,0.004
17.109722,1.54,16.07,0.004
17.111111,1.52,16.07,0.004
17.112500,1.49,16.08,0.004
17.113889,1.48,16.08,0.004
17.115278,1.47,16.08,0.004
17.116667,1.46,16.08,0.004
17.118056,1.45,16.08,0.004
17.119444,1.43,16.08,0.004
17.120833,1.41,16.09,0.004
17.122222,1.39,16.08,0.004
17.123611,1.37,16.09,0.004
17.125000,1.35,16.09,0.004
17.126389,1.33,16.09,0.004
17.127778,1.31,16.09,0.003
17.129167,1.29,16.09,0.003
17.130556,1.27,16.09,0.003
17.131944,1.25,16.09,0.003
17.133333,1.23,16.09,0.003
17.134722,1.21,16.09,0.003
17.136111,1.2,16.09,0.003
17.137500,1.18,16.09,0.003
17.138889,1.16,16.09,0.003
17.140278,1.15,16.09,0.003
17.141667,1.15,16.09,0.003
17.143056,1.15,16.09,0.003
17.144444,1.14,16.1,0.003
17.145833,1.13,16.1,0.003
17.147222,1.12,16.1,0.003
17.148611,1.1,16.1,0.003
17.150000,1.09,16.1,0.003
17.151389,1.07,16.1,0.003
17.152778,1.06,16.1,0.003
17.154167,1.04,16.1,0.003
17.155556,1.05,16.1,0.003
17.156944,1.31,16.11,0.003
17.158333,2,16.11,0.005
17.159722,3.06,16.12,0.008
17.161111,4.13,16.12,0.011
17.162500,5.16,16.12,0.014
17.163889,6.19,16.12,0.016
17.165278,7.05,16.12,0.019
17.166667,7.83,16.12,0.021
17.168056,8.43,16.12,0.022
17.169444,8.94,16.13,0.024
17.170833,9.33,16.13,0.025
17.172222,9.74,16.12,0.026
17.173611,10.04,16.12,0.027
17.175000,10.28,16.12,0.027
17.176389,10.49,16.12,0.028
17.177778,10.65,16.13,0.028
17.179167,10.79,16.13,0.029
17.180556,10.92,16.12,0.029
17.181944,11.01,16.12,0.029
17.183333,11.11,16.12,0.03
17.184722,11.18,16.12,0.03
17.186111,11.22,16.13,0.03
17.187500,11.28,16.12,0.03
17.188889,11.3,16.13,0.03
17.190278,11.36,16.13,0.03
17.191667,11.4,16.13,0.03
17.193056,11.42,16.13,0.03
17.194444,11.44,16.12,0.03
17.195833,11.45,16.12,0.03
17.197222,11.5,16.13,0.031
17.198611,11.52,16.13,0.031
17.200000,11.52,16.12,0.031
17.201389,11.57,16.12,0.031
17.202778,11.61,16.12,0.031
17.204167,11.62,16.13,0.031
17.205556,11.6,16.12,0.031
17.206944,11.62,16.12,0.031
17.208333,11.64,16.12,0.031
17.209722,11.64,16.12,0.031
17.211111,11.65,16.13,0.031
17.212500,11.64,16.13,0.031
17.213889,11.64,16.12,0.031
17.215278,11.66,16.12,0.031
17.216667,11.67,16.12,0.031
17.218056,11.67,16.13,0.031
17.219444,11.68,16.13,0.031
17.220833,11.64,16.12,0.031
17.222222,11.64,16.12,0.031
17.223611,11.67,16.12,0.031
17.225000,11.71,16.12,0.031
17.226389,11.72,16.12,0.031
17.227778,11.72,16.13,0.031
17.229167,11.73,16.12,0.031
17.230556,11.72,16.12,0.031
17.231944,11.71,16.12,0.031
17.233333,11.72,16.12,0.031
17.234722,11.71,16.12,0.031
17.236111,11.71,16.12,0.031
17.237500,11.73,16.12,0.031
17.238889,12.19,16.12,0.032
17.240278,13.18,16.12,0.035
17.241667,14.59,16.13,0.039
17.243056,15.87,16.13,0.042
17.244444,16.99,16.13,0.045
17.245833,17.99,16.13,0.048
17.247222,18.74,16.13,0.05
17.248611,19.31,16.13,0.051
17.250000,19.8,16.13,0.053
17.251389,20.15,16.13,0.054
17.252778,20.43,16.13,0.054
17.254167,20.66,16.13,0.055
17.255556,20.84,16.13,0.055
17.256944,20.98,16.13,0.056
17.258333,21.1,16.13,0.056
17.259722,21.2,16.13,0.056
17.261111,21.28,16.13,0.057
17.262500,21.36,16.13,0.057
17.263889,21.41,16.13,0.057
17.265278,21.45,16.13,0.057
17.266667,21.49,16.13,0.057
17.268056,21.53,16.13,0.057
17.269444,21.56,16.13,0.057
17.270833,21.6,16.13,0.057
17.272222,21.63,16.13,0.058
17.273611,21.64,16.13,0.058
17.275000,21.67,16.13,0.058
17.276389,21.69,16.13,0.058
17.277778,21.71,16.13,0.058
17.279167,21.72,16.13,0.058
17.280556,21.74,16.13,0.058
17.281944,21.74,16.13,0.058
17.283333,21.75,16.13,0.058
17.284722,21.77,16.13,0.058
17.286111,21.78,16.13,0.058
17.287500,21.78,16.13,0.058
17.288889,21.79,16.13,0.058
17.290278,21.8,16.13,0.058
17.291667,21.8,16.13,0.058
17.293056,21.8,16.13,0.058
17.294444,21.81,16.13,0.058
17.295833,21.82,16.13,0.058
17.297222,21.82,16.13,0.058
17.298611,21.82,16.13,0.058
17.300000,21.83,16.13,0.058
17.301389,21.83,16.13,0.058
17.302778,21.83,16.13,0.058
17.304167,21.83,16.13,0.058
17.305556,21.84,16.13,0.058
17.306944,21.83,16.13,0.058
17.308333,21.84,16.13,0.058
17.309722,21.84,16.13,0.058
17.311111,21.84,16.13,0.058
17.312500,21.84,16.13,0.058
17.313889,21.85,16.13,0.058
17.315278,21.85,16.13,0.058
17.316667,21.85,16.13,0.058
17.318056,21.86,16.13,0.058
17.319444,21.86,16.13,0.058
17.320833,21.9,16.13,0.058
17.322222,22.63,16.13,0.06
17.323611,23.9,16.14,0.064
17.325000,25.36,16.14,0.067
17.326389,26.76,16.14,0.071
17.327778,27.81,16.14,0.074
17.329167,28.64,16.14,0.076
17.330556,29.32,16.14,0.078
17.331944,29.8,16.14,0.079
17.333333,30.18,16.14,0.08
17.334722,30.49,16.14,0.081
17.336111,30.71,16.14,0.082
17.337500,30.88,16.14,0.082
17.338889,31.03,16.14,0.083
17.340278,31.14,16.14,0.083
17.341667,31.23,16.14,0.083
17.343056,31.31,16.14,0.083
17.344444,31.38,16.14,0.084
17.345833,31.44,16.14,0.084
17.347222,31.49,16.14,0.084
17.348611,31.52,16.14,0.084
17.350000,31.56,16.14,0.084
17.351389,31.6,16.14,0.084
17.352778,31.62,16.14,0.084
17.354167,31.65,16.14,0.084
17.355556,31.67,16.14,0.084
17.356944,31.69,16.14,0.084
17.358333,31.71,16.14,0.084
17.359722,31.73,16.14,0.084
17.361111,31.75,16.14,0.085
17.362500,31.77,16.14,0.085
17.363889,31.77,16.14,0.085
17.365278,31.79,16.15,0.085
17.366667,31.8,16.14,0.085
17.368056,31.81,16.15,0.085
17.369444,31.82,16.14,0.085
17.370833,31.82,16.14,0.085
17.372222,31.83,16.15,0.085
17.373611,31.84,16.14,0.085
17.375000,31.85,16.14,0.085
17.376389,31.85,16.15,0.085
17.377778,31.85,16.14,0.085
17.379167,31.86,16.15,0.085
17.380556,31.85,16.15,0.085
17.381944,31.86,16.15,0.085
17.383333,31.87,16.15,0.085
17.384722,31.88,16.15,0.085
17.386111,31.89,16.14,0.085
17.387500,31.89,16.15,0.085
17.388889,31.9,16.15,0.085
17.390278,31.91,16.15,0.085
17.391667,31.91,16.15,0.085
17.393056,31.91,16.15,0.085
17.394444,31.91,16.15,0.085
17.395833,31.92,16.16,0.085
17.397222,31.92,16.15,0.085
17.398611,31.92,16.15,0.085
17.400000,31.92,16.15,0.085
17.401389,31.93,16.15,0.085
17.402778,31.93,16.15,0.085
17.404167,31.97,16.15,0.085
17.405556,32.83,16.15,0.087
17.406944,34.19,16.16,0.091
17.408333,35.63,16.16,0.095
17.409722,36.95,16.16,0.098
17.411111,37.93,16.16,0.101
17.412500,38.75,16.16,0.103
17.413889,39.34,16.16,0.105
17.415278,39.79,16.16,0.106
17.416667,40.14,16.16,0.107
17.418056,40.4,16.16,0.108
17.419444,40.6,16.17,0.108
17.420833,40.77,16.16,0.109
17.422222,40.89,16.16,0.109
17.423611,40.99,16.17,0.109
17.425000,41.07,16.17,0.109
17.426389,41.13,16.17,0.11
17.427778,41.19,16.17,0.11
17.429167,41.23,16.17,0.11
17.430556,41.27,16.17,0.11
17.431944,41.3,16.16,0.11
17.433333,41.33,16.17,0.11
17.434722,41.36,16.17,0.11
17.436111,41.38,16.17,0.11
17.437500,41.39,16.17,0.11
17.438889,41.4,16.16,0.11
17.440278,41.41,16.16,0.11
17.441667,41.42,16.16,0.11
17.443056,41.43,16.17,0.11
17.444444,41.44,16.16,0.11
17.445833,41.45,16.16,0.11
17.447222,41.46,16.17,0.111
17.448611,41.47,16.17,0.111
17.450000,41.48,16.17,0.111
17.451389,41.5,16.16,0.111
17.452778,41.51,16.16,0.111
17.454167,41.52,16.16,0.111
17.455556,41.53,16.16,0.111
17.456944,41.54,16.17,0.111
17.458333,41.55,16.16,0.111
17.459722,41.56,16.16,0.111
17.461111,41.56,16.16,0.111
